txn_id,sender_id,timestamp,amount,city,lat,lng,user_home_location,active_location,fraud_type,is_fraud,bank_response_time_ms,mcc,device_id,ip_address
b1644f3a-958b-403b-8667-9b8f8e352be2,User_1010,2025-06-02T12:04:37,27378,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,217,4121,OnePlus9_896,192.168.124.41
13c34c66-662f-4a4e-b834-b248e720571e,User_4956,2025-08-03T22:45:51,20097,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,88,5411,SamsungS21_420,192.168.231.116
620b800d-57d2-49fa-973a-a0f1a08af77e,User_4426,2025-06-19T19:26:13,17626,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,151,5812,Pixel6_935,192.168.194.146
2429fdb9-01ca-44aa-a31e-ecd73da63530,User_3767,2025-05-13T08:52:21,84649,Kolkata,22.5726,88.3639,Kolkata,Indore,UPI_SCAM,1,57,6051,Emulator_8572,103.9.158.3
ae021d3f-8ca1-4976-bb90-962dd53dc08c,User_2236,2025-05-06T09:35:19,24654,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,397,5812,Pixel6_686,192.168.86.253
810d96a0-3921-42ac-9c32-5601d1378372,User_2241,2025-03-11T05:52:31,15654,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,97,5411,SamsungS21_832,192.168.54.5
77cc64d4-b297-4e4e-bb79-fe57b733a615,User_1113,2025-03-16T11:01:21,905,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,175,4121,SamsungS21_863,192.168.17.64
ca5194db-b700-4bb5-843e-dbebbdfc8e68,User_2431,2025-07-12T01:01:50,41929,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,208,5311,OnePlus9_767,192.168.112.209
72213c7e-9f60-4e66-b8e6-05ac1ef817d8,User_1451,2025-06-22T10:37:39,25352,Indore,20.5937,78.9629,Indore,Indore,NONE,0,227,4121,iPhone13_362,192.168.43.246
5136083d-aeb3-44c9-a416-2870d39ab9ba,User_2115,2025-01-03T02:58:03,16786,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,331,4121,SamsungS21_577,192.168.19.171
4774fa19-fa16-481a-9ed6-05e504c6a609,User_4384,2025-02-11T12:20:53,17078,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,308,4121,OnePlus9_490,192.168.93.12
2afff0f5-8b52-4e79-b0e1-44dbf5f7e97c,User_3979,2025-07-05T15:05:16,12274,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,255,5812,SamsungS21_426,192.168.59.208
a70556cd-f5c4-47c8-a9d4-915db9568f3d,User_2142,2025-02-02T12:01:05,32455,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,221,5812,iPhone13_400,192.168.179.194
583640d9-924d-4f82-b92a-a9eb4c9861c0,User_2303,2025-10-25T02:34:24,45832,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,191,5411,Pixel6_564,192.168.82.42
2f6260cd-7541-4df8-8df1-5884aa542c5e,User_1482,2025-05-23T23:50:13,10773,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,223,4121,SamsungS21_125,192.168.174.12
275303fa-2e90-48d0-9f3f-90c1cb6f8a57,User_1962,2025-08-05T21:10:33,38066,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,281,5411,iPhone13_660,192.168.232.232
6af6f239-1a9b-4943-b52d-be76df72e465,User_2786,2025-03-24T02:27:56,15420,Mumbai,19.076,72.8777,Mumbai,Lucknow,CLONED_CARD,1,153,7995,Emulator_6990,45.87.39.135
f1c7df68-8fd5-41c5-94fb-5a7f7d31183d,User_3179,2025-03-20T23:27:53,27590,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,388,5411,SamsungS21_599,192.168.160.232
9831075b-b68d-4877-893a-27a1758b1cd7,User_1773,2025-11-01T18:27:01,20529,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,260,5311,OnePlus9_139,192.168.224.212
d3a93ba7-2276-4613-b268-1dd55b717057,User_4129,2025-05-22T14:12:33,14086,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,385,5311,iPhone13_453,192.168.152.132
16e3a9ba-454b-47ad-814d-035eeb150a85,User_4443,2025-11-07T11:00:09,1729,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,293,5812,iPhone13_754,192.168.39.64
fb3cbb1e-2e45-41b6-b3ae-c7bb65e37fef,User_1403,2025-09-26T18:13:39,6105,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,240,5411,Pixel6_743,192.168.239.31
8eade5e3-6fbc-4970-84ac-76ff64b561ea,User_2275,2025-03-20T16:56:47,37398,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,366,5812,OnePlus9_758,192.168.165.110
884f50d3-45b1-4591-bb9c-1526cb6ff11a,User_4195,2025-05-15T21:22:40,21611,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,393,5812,iPhone13_934,192.168.179.229
8930756e-64c9-4f4a-8be4-dc79c1246c2e,User_4679,2025-04-07T10:12:49,16069,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,119,5311,OnePlus9_300,192.168.131.69
06b7dafa-2b04-4ddb-a4ca-a5ebd9a5f412,User_1489,2025-02-22T17:48:07,35697,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,112,5311,Pixel6_625,192.168.112.46
bb7729b6-7536-43ed-806b-16bfbd491442,User_3307,2025-10-22T15:59:56,39397,Bengaluru,20.5937,78.9629,Bengaluru,Delhi,CLONED_CARD,1,248,5967,Emulator_7177,103.241.40.167
5a6548b3-bfc8-4a6f-bf45-1ce9ca3b0fd2,User_1585,2025-04-25T02:28:01,9663,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,131,5812,SamsungS21_905,192.168.253.145
b82bda6b-9e45-4141-a01f-f5ee8f2e093f,User_1967,2025-09-20T09:33:51,39937,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,78,5411,iPhone13_243,192.168.210.246
02ecad9d-edc8-4b44-b77b-d1f995d525b3,User_1666,2025-08-21T06:46:41,68527,Kolkata,22.5726,88.3639,Kolkata,Bengaluru,WAITING_GAME,1,173,6051,Emulator_2483,103.204.180.25
946f764f-177c-45fb-8763-ce3afe29bbdc,User_2051,2025-04-20T07:58:08,17135,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,243,4121,SamsungS21_606,192.168.55.68
03a142b5-678c-4ea0-9f51-9f9c845786b2,User_1096,2025-07-14T06:27:08,34480,Indore,20.5937,78.9629,Indore,Indore,NONE,0,292,5411,SamsungS21_914,192.168.49.73
6958580e-2985-4050-9860-e2cc1ae32555,User_2991,2025-03-30T15:45:59,42948,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,244,5311,iPhone13_324,192.168.109.231
c1cebb14-abdf-4546-a9f6-3fbbb1ab8227,User_1418,2025-05-09T02:49:35,34705,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,329,5812,SamsungS21_204,192.168.162.226
96bf4190-1b3b-4957-b371-d2966dc37bd6,User_2074,2025-06-21T09:29:14,20723,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,132,5812,Pixel6_276,192.168.154.110
4fad2f93-7734-47f4-928a-05437a1035d6,User_1977,2025-02-17T05:57:38,75855,Indore,20.5937,78.9629,Indore,Bengaluru,SIM_SWAP,1,53,6051,Emulator_5211,103.180.232.211
a8e97acc-9f27-4083-a69a-dcd5bbda969f,User_3736,2025-07-09T02:17:45,28445,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,115,5812,OnePlus9_103,192.168.135.50
f2e0dcd8-4a5f-4d0b-8556-32135031e31f,User_1965,2025-02-08T16:18:12,24539,Indore,20.5937,78.9629,Indore,Indore,NONE,0,372,5812,Pixel6_979,192.168.229.240
2bf4b69e-9359-4179-a455-957335894f82,User_2914,2025-08-02T18:26:41,87218,Bengaluru,20.5937,78.9629,Bengaluru,Lucknow,SIM_SWAP,1,317,7995,Emulator_6734,185.233.199.42
c16101ac-5b95-4ea0-b6bf-10d19f36c6db,User_1007,2025-05-11T01:17:30,18960,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,384,5411,iPhone13_423,192.168.90.87
020e8fe4-33bd-4b8e-865c-bca6a2fda902,User_1136,2025-10-20T00:53:57,18237,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,359,4121,SamsungS21_283,192.168.118.231
acfbcee3-421a-4fec-8de0-f2d77a3f097d,User_4971,2025-03-17T12:31:18,26596,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,236,4121,OnePlus9_515,192.168.86.65
ee79188e-fc66-4b26-a316-a9e19272fbf3,User_1780,2025-01-23T20:15:46,29571,Indore,20.5937,78.9629,Indore,Indore,NONE,0,125,5812,iPhone13_281,192.168.172.147
d266f420-3eaf-4612-8ec6-90d0ef23f868,User_3434,2025-11-10T10:37:20,47792,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,302,5812,SamsungS21_466,192.168.106.32
dcde567d-69d1-45b6-b71a-8729d09ae5ef,User_1698,2025-04-08T16:11:54,7176,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,132,4121,iPhone13_456,192.168.60.1
c5921b6a-3b5d-42c4-8fbe-4ae6810bb6c6,User_3746,2025-08-03T03:18:02,3540,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,370,4121,iPhone13_652,192.168.120.29
4fcff8eb-ea95-4a9a-9091-3fb4d49275a5,User_3490,2025-02-09T22:50:35,8872,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,339,5411,OnePlus9_846,192.168.153.126
255aed26-29be-4daf-aed5-d521f6d80ac9,User_3866,2025-01-07T10:02:07,32519,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,149,5812,Pixel6_281,192.168.219.48
b9c09129-337b-4882-a61b-445ad000b87f,User_4296,2025-04-06T22:33:20,15444,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,84,5812,SamsungS21_988,192.168.93.238
4c15128f-6136-4487-ac82-978c84fd51b2,User_1210,2025-06-17T07:21:13,32423,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,199,4121,iPhone13_381,192.168.54.14
547d018f-ce64-4631-a960-09d7d694312c,User_2915,2025-07-31T10:35:39,1607,Indore,20.5937,78.9629,Indore,Indore,NONE,0,386,5411,SamsungS21_191,192.168.145.114
12a32b94-92cb-4149-8496-5f5a65e3000f,User_3848,2025-05-04T02:28:50,13390,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,117,5411,iPhone13_699,192.168.238.184
96e39499-8835-4f11-a120-95b22b5f6676,User_3949,2025-07-01T04:48:19,10417,Indore,20.5937,78.9629,Indore,Indore,NONE,0,343,4121,SamsungS21_355,192.168.245.90
58913638-f28d-4b3e-8ee5-29554b06ee84,User_1980,2025-01-25T18:45:31,3770,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,349,5411,SamsungS21_347,192.168.204.213
50d90c16-4820-4447-9f58-247274be7538,User_4840,2025-12-07T09:39:20,27340,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,178,5411,SamsungS21_370,192.168.30.126
2569b7ae-651b-4540-bbe9-27565c1f94cf,User_1030,2025-02-23T01:26:54,16012,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,158,5411,SamsungS21_270,192.168.11.148
f332cad0-c687-4915-8231-588f144b1129,User_3232,2025-06-26T04:24:53,49145,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,96,5812,iPhone13_450,192.168.208.163
4862ad20-95f7-4548-9899-003501cba0a3,User_1840,2025-03-22T10:45:02,38602,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,262,5311,Pixel6_161,192.168.124.164
cd808bc8-9c16-4d69-84ca-4fa5f0721946,User_4575,2025-05-25T08:58:54,47490,Indore,20.5937,78.9629,Indore,Indore,NONE,0,99,5411,OnePlus9_316,192.168.40.201
fac28947-89f8-4557-8279-cb1cb559adf0,User_4427,2025-01-03T11:15:55,20277,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,155,5311,OnePlus9_763,192.168.203.100
b64fe51f-ab2a-436b-996e-24fc83332c3e,User_2309,2025-01-22T13:55:03,48774,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,356,4121,Pixel6_549,192.168.168.237
4db1d048-212a-4e57-a222-cdc32adf2588,User_3963,2025-06-18T04:09:41,1417,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,160,5411,Pixel6_381,192.168.224.207
3c6f45d4-b505-41ba-8c67-209618f44ee9,User_1152,2025-05-15T04:44:22,16811,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,89,4121,OnePlus9_244,192.168.185.204
99d3a14e-6cea-45a4-8fdf-b5362bc4991b,User_2221,2025-02-02T11:16:56,10129,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,275,4121,SamsungS21_990,192.168.93.200
f141fa43-7794-4026-8fdf-669acff9769f,User_4433,2025-06-15T04:04:12,15828,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,218,5311,Pixel6_975,192.168.21.69
da449ecc-9d60-42f5-a411-9faead8bebf0,User_2981,2025-11-27T20:06:33,15363,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,139,5411,OnePlus9_448,192.168.40.168
5917349c-d03d-413e-8576-0d2959b60f82,User_1779,2025-01-31T17:22:36,2526,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,145,5812,OnePlus9_304,192.168.211.45
313c4cc5-f572-4a10-aa31-172247ec0ce6,User_4688,2025-06-16T21:06:31,44933,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,209,5411,OnePlus9_672,192.168.192.164
c0cf333b-9d89-4388-b070-605b2d42d111,User_2308,2025-03-28T23:33:52,12146,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,114,5812,Pixel6_766,192.168.61.100
d5d93ba4-0dc1-4b32-96d5-58e3183ec308,User_2176,2025-10-20T14:19:16,32153,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,202,5411,OnePlus9_681,192.168.13.185
afbdfbe2-ab78-4eff-a34a-eefb0baaf7fa,User_2980,2025-10-17T19:41:59,3923,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,182,5311,Pixel6_526,192.168.242.134
7b4dc820-db04-4017-a141-40d11f3ce7e5,User_3910,2025-04-17T17:53:12,36611,Bengaluru,20.5937,78.9629,Bengaluru,Kolkata,SIM_SWAP,1,69,5967,Emulator_4347,45.215.150.206
eff4a1c9-6b5e-484a-aa37-1f1839f6ff80,User_3973,2025-01-28T23:16:26,7689,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,222,5311,SamsungS21_887,192.168.152.186
7e480e99-b218-47e2-863f-75a23e40c15f,User_4234,2025-02-13T09:50:44,28838,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,394,5411,OnePlus9_424,192.168.80.243
b5b6e8ec-76d9-4584-9b29-4617d8939468,User_1159,2025-06-04T05:21:35,30263,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,178,4121,Pixel6_177,192.168.253.225
e08db8a1-cca2-45f6-8204-623953f75e39,User_3982,2025-04-30T00:41:14,19371,Mumbai,19.076,72.8777,Mumbai,Lucknow,CLONED_CARD,1,311,5967,Emulator_9003,103.250.197.104
54e1032f-083e-45fa-8244-b77c97890136,User_4411,2025-11-29T23:51:32,14809,Indore,20.5937,78.9629,Indore,Indore,NONE,0,119,5411,iPhone13_578,192.168.61.11
d027a928-dff4-41c1-855b-48e403690412,User_1623,2025-07-11T04:33:33,33382,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,266,4121,OnePlus9_261,192.168.14.143
95a363e1-0ed9-41ad-96b5-6a9fb40ffc7b,User_1534,2025-06-16T16:48:19,12669,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,273,5311,OnePlus9_512,192.168.120.195
df01bf80-8ef9-4d46-ae39-3e506daaa781,User_1014,2025-10-25T21:48:37,36809,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,95,5411,iPhone13_240,192.168.213.119
57542942-fb33-4069-b624-f739773ee279,User_4754,2025-02-12T01:30:02,65425,Mumbai,19.076,72.8777,Mumbai,Delhi,SIM_SWAP,1,327,7995,Emulator_5332,103.23.161.239
f696e5dd-dfbf-4b8d-8bb1-1af563dd6f8c,User_4692,2025-08-18T05:37:00,38779,Indore,20.5937,78.9629,Indore,Indore,NONE,0,247,5812,SamsungS21_824,192.168.171.216
54f05f74-d35d-47bd-8b9b-5ecae6c412df,User_3739,2025-06-19T10:28:30,14385,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,325,4121,iPhone13_523,192.168.128.144
7cc47325-810e-4789-b648-ff95342601bf,User_4687,2025-05-25T13:27:47,36894,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,225,5812,OnePlus9_408,192.168.104.125
ea48f259-86d5-4b89-8c70-688123b0a212,User_2856,2025-03-12T01:11:16,1148,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,220,4121,SamsungS21_310,192.168.214.175
74bfeab9-1147-47c2-9814-aa3b14c936cf,User_4774,2025-09-01T14:36:59,63535,Chennai,13.0827,80.2707,Chennai,Kolkata,IMPOSSIBLE_TRAVEL,1,383,5967,Emulator_7077,185.103.127.174
97e5aafe-b796-40ae-a9a2-e85629335056,User_3970,2025-06-30T20:19:35,7978,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,271,4121,Pixel6_396,192.168.154.76
ce481daf-9d9e-487c-8fab-9196c68e60bf,User_3555,2025-10-13T14:43:23,7703,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,69,4121,Pixel6_750,192.168.178.25
7170f31d-ca9a-4b87-a9c6-f782354be69f,User_4744,2025-04-17T21:15:56,44931,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,282,5411,SamsungS21_974,192.168.154.78
20a46436-036a-4e60-b2e4-ade5f885540a,User_1698,2025-09-01T16:05:42,40583,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,309,5812,SamsungS21_526,192.168.24.128
ebdb0249-374f-4f02-a0e3-a53bea70cfc7,User_2972,2025-09-05T22:57:15,20078,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,333,5812,Pixel6_785,192.168.2.254
963451e1-1193-474e-bc43-04e94bcb6299,User_2466,2025-05-04T06:50:30,18880,Mumbai,19.076,72.8777,Mumbai,Chennai,CLONED_CARD,1,144,7995,Emulator_5336,103.88.227.141
a0b91f1f-eb53-46b6-b14c-78de5c61e36e,User_3794,2025-04-06T02:23:02,19751,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,72,5411,SamsungS21_617,192.168.1.94
949957af-307c-45ce-a5b7-9a4a42ea2fd9,User_3495,2025-06-05T03:41:04,33157,Indore,20.5937,78.9629,Indore,Indore,NONE,0,77,4121,Pixel6_681,192.168.217.40
968d4735-800f-4ed6-bf33-5a287ece8e56,User_4604,2025-11-14T17:36:31,40878,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,243,5411,Pixel6_412,192.168.24.168
20567982-94bf-4c82-b402-2de38e0399cb,User_2776,2025-11-09T14:11:51,21196,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,128,5311,SamsungS21_321,192.168.30.1
fb4162ba-c6b6-403d-a215-756d9e54a46d,User_2165,2025-08-10T08:49:01,67508,Bengaluru,20.5937,78.9629,Bengaluru,Delhi,CLONED_CARD,1,226,5967,Emulator_1811,185.162.97.194
8af5b5d5-1a3b-473f-866f-3d9796aba48a,User_1655,2025-03-15T09:50:00,9081,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,244,5812,SamsungS21_540,192.168.172.205
708c4110-57b2-4bf9-9246-dc21caf002b9,User_2367,2025-05-20T06:36:30,26758,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,393,5311,iPhone13_467,192.168.233.76
638f7a38-bbeb-4f63-9f5b-6cfc5dc50a77,User_2135,2025-07-27T03:40:41,7143,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,252,5311,Pixel6_603,192.168.201.4
a0868e14-95b8-443b-a223-fcf3870acae0,User_2061,2025-07-26T20:43:34,14818,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,373,5411,iPhone13_200,192.168.94.97
3260b682-c254-428c-a8cd-d34bde5d5ae5,User_4293,2025-12-02T01:09:46,3464,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,338,5311,SamsungS21_661,192.168.85.91
391c10c1-48af-41e6-b6af-154c28f5f803,User_1440,2025-04-19T16:55:59,70350,Kolkata,22.5726,88.3639,Kolkata,Mumbai,CLONED_CARD,1,225,4829,Emulator_7416,103.158.74.113
8de3e262-535e-4876-8646-b221aab53ab8,User_1633,2025-07-13T00:36:09,41531,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,358,4121,Pixel6_241,192.168.213.209
2c1b7f8a-ec47-4d6e-96c7-b784e049f15b,User_1583,2025-03-25T23:19:32,22949,Indore,20.5937,78.9629,Indore,Indore,NONE,0,201,5311,iPhone13_231,192.168.212.214
51d0f8d5-2e5c-42e5-a471-2abc7e4cdcfd,User_2048,2025-11-28T22:32:35,36053,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,244,5812,iPhone13_111,192.168.255.17
4ee46415-53bb-4e5b-a679-cd1dfef8c6b3,User_1382,2025-06-24T06:18:34,8429,Indore,20.5937,78.9629,Indore,Indore,NONE,0,188,5812,SamsungS21_152,192.168.103.196
900b9506-c555-44ca-b8b4-7a60b202c625,User_4951,2025-11-20T22:56:21,12749,Mumbai,19.076,72.8777,Mumbai,Mumbai,NONE,0,364,5812,OnePlus9_374,192.168.245.238
4ad1ad93-23df-49be-97b5-f71e8e4fc5ae,User_1661,2025-11-10T11:23:26,9346,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,316,5411,iPhone13_190,192.168.131.189
f971acd4-8d8c-4808-95e0-1527bc32a47f,User_2455,2025-01-09T07:39:48,5871,Indore,20.5937,78.9629,Indore,Indore,NONE,0,128,5812,Pixel6_211,192.168.222.213
82551176-3ed2-4302-a820-a621f9fb2f4b,User_4084,2025-10-21T08:06:03,43241,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,223,5311,iPhone13_215,192.168.57.205
ca812378-c6ab-4c37-963d-c2fe6a8bc31f,User_4872,2025-11-12T12:09:00,20837,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,258,4121,OnePlus9_466,192.168.72.50
b0c8de6c-9a35-4a82-b1ea-5670b537d944,User_3224,2025-01-29T05:07:11,25363,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,356,4121,SamsungS21_840,192.168.254.213
712259ea-a3c0-451d-a2c3-fa824b8d4912,User_2392,2025-01-01T04:54:07,89407,Lucknow,26.8467,80.9462,Lucknow,Bengaluru,SIM_SWAP,1,90,6051,Emulator_9850,45.188.14.196
20db5b73-631c-4a5e-94bf-39981e2caa62,User_1560,2025-09-17T12:39:29,27794,Mumbai,19.076,72.8777,Mumbai,Chennai,IMPOSSIBLE_TRAVEL,1,117,4829,Emulator_3568,45.157.203.246
6540a57d-68c3-4684-ad73-a22d468d548c,User_3415,2025-03-24T11:59:13,35201,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,143,5411,SamsungS21_990,192.168.50.209
3f6f7b74-e1d0-4bb7-99b7-a36fdef017de,User_1154,2025-01-14T11:01:10,36377,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,148,5812,SamsungS21_387,192.168.72.252
c4da2e9c-44ba-482d-9638-6b83f0e3ad36,User_4285,2025-04-30T15:40:05,2459,Indore,20.5937,78.9629,Indore,Indore,NONE,0,400,5411,Pixel6_851,192.168.126.6
3c1ab4d4-b343-4d8a-9eb6-d5874d3281ac,User_2576,2025-04-04T18:52:00,21614,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,291,5411,SamsungS21_924,192.168.181.222
61d13754-1cda-49a3-a295-3d1c13240ccd,User_3229,2025-05-26T16:45:15,41095,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,371,4121,iPhone13_206,192.168.181.8
27da3db6-9ca5-463f-9a24-2fcc91fcbea9,User_4825,2025-02-05T17:59:54,1120,Indore,20.5937,78.9629,Indore,Indore,NONE,0,151,5411,iPhone13_836,192.168.83.179
a8d8e510-5f52-48fb-8a65-2e8d9f1b8317,User_2641,2025-03-10T22:10:48,49060,Chennai,13.0827,80.2707,Chennai,Delhi,CLONED_CARD,1,273,5967,Emulator_1043,103.56.230.232
4f502708-944a-4b12-9849-b7ccf048dc3c,User_1824,2025-01-13T00:09:48,9889,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,98,5812,SamsungS21_609,192.168.198.188
f2637de3-b382-48c8-bc1a-d6822330d9a7,User_4934,2025-07-12T19:40:39,12662,Indore,20.5937,78.9629,Indore,Indore,NONE,0,211,5812,OnePlus9_850,192.168.194.150
8efcaf80-e7ef-4373-a963-3a0142075708,User_3768,2025-11-07T18:53:13,97873,Mumbai,19.076,72.8777,Mumbai,Indore,PHISHING,1,183,6051,Emulator_2488,103.116.90.225
40908fb0-6a5c-4b23-8e0b-eb3bb94495e1,User_4723,2025-05-20T22:19:19,31184,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,100,5311,Pixel6_815,192.168.234.227
b9bd72dc-3372-4cce-ad34-1f403984f447,User_1562,2025-01-16T05:37:03,49973,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,89,5812,SamsungS21_502,192.168.65.213
03939fab-6d35-4613-9138-ac1bc9c4f700,User_4993,2025-06-16T14:14:01,18373,Indore,20.5937,78.9629,Indore,Indore,NONE,0,290,5411,iPhone13_582,192.168.22.191
ee69e630-8b82-413a-87cb-d95cc72feb18,User_4952,2025-04-21T05:34:56,49774,Kolkata,22.5726,88.3639,Kolkata,Kolkata,NONE,0,175,5411,OnePlus9_243,192.168.37.116
92bc5adb-fe1c-4409-a378-76e75b90b502,User_4162,2025-10-17T18:29:37,15649,Delhi,28.7041,77.1025,Delhi,Delhi,NONE,0,368,5411,SamsungS21_713,192.168.72.202
3a961777-14f6-4eb9-8441-24e115a1fef3,User_4378,2025-03-21T03:39:37,7030,Indore,20.5937,78.9629,Indore,Indore,NONE,0,318,5411,SamsungS21_846,192.168.236.82
81e2b578-101d-428e-848e-a0bb0e6e0739,User_3812,2025-07-30T16:36:41,16602,Bengaluru,20.5937,78.9629,Bengaluru,Bengaluru,NONE,0,193,5812,iPhone13_994,192.168.54.109
443f266f-25a6-4d42-aeab-0f49aff3c460,User_4455,2025-02-24T22:40:01,49295,Lucknow,26.8467,80.9462,Lucknow,Lucknow,NONE,0,117,5812,iPhone13_502,192.168.95.45
eb7da5dc-6d79-417b-8571-3309973623e9,User_4631,2025-09-11T00:41:15,10810,Chennai,13.0827,80.2707,Chennai,Chennai,NONE,0,178,5411,SamsungS21_876,192.168.129.130
989febe8-192d-43b6-b152-aeeb841737ca,User_4791,2025-02-06T05:19:07,75564,Chennai,13.0827,80.2707,Chennai,Bengaluru,PHISHING,1,91,4829,Emulator_6170,185.220.201.18
